OBJECTID,Name,Baujahr,Gesamtleistung (MW),Anzahl,Typ (WKA),Ort,Landkreis,Breitengrad,Längengrad,Projektierer / Betreiber,Bemerkungen,x,y
172,Windpark Hainstadt-Buchen,2022,13.8,4,Vestas V126-3.45MW (4×),Hainstadt,MOS,49.5617,9.2981,ABO Wind,in Bau,1035059.7573,6370713.1849
173,Windpark Hainstadt-Buchen,,,,,Buchen (Odenwald),,49.5617,9.2981,,,1035059.7573,6370713.1849
174,Windpark Gütenbach,1999,3.2,3,Enercon E-40/6.44 (2×),Gütenbach,VS,48.0422,8.1219,,,904125.772300001,6113878.2848
175,Windpark Gütenbach,,,,Enercon E-66/18.70 (1×),,,48.0422,8.1219,,,904125.772300001,6113878.2848
176,Windpark Großer Wald,2013,16,5,REpower 3.2M114 (5×),Hettingen,MOS,49.5386,9.3867,Windenergie S & H,,1044922.6642,6366749.6357
177,Windpark Großer Wald,,,,,Rinschheim,,49.5386,9.3867,,,1044922.6642,6366749.6357
178,Windpark Goldboden,2017,9.9,3,Nordex N131/3300 (3×),Winterbach,WN,48.7719,9.4697,EnBW Windkraftprojekte,,1054162.182,6236245.8515
179,Windpark Gnannenweiler,2009,25.2,11,Enercon E-82 (8×),Gnannenweiler,HDH,48.6894,9.9928,"Albuch-Wind, Windreich",,1112393.4076,6222322.4659
180,Windpark Gnannenweiler,2020-2021,,,Enercon E-53 (1×),,,48.6894,9.9928,,,1112393.4076,6222322.4659
181,Windpark Gnannenweiler,,,,Enercon E-138 EP3 E2 (2×),,,48.6894,9.9928,,,1112393.4076,6222322.4659
182,Windpark Gerichtstetten,2018,23.8,6,Enercon E-141 EP4 (4×),Gerichtstetten,MOS,49.5186,9.51,,Bürger-Windparks,1058648.3574,6363319.5043
183,Windpark Gerichtstetten,2021,,,Enercon E-138 EP3 (2×),,,49.5186,9.51,,,1058648.3574,6363319.5043
184,Windpark Gerabronn,1998,2.2,3,DeWind D4 48/600 (1×),Gerabronn,SHA,49.2644,9.9397,"BadenWind, LB-Converter, Steck Energie",,1106482.3426,6319844.2046
185,Windpark Gerabronn,2002,,,Nordex N50/800 (1×),,,49.2644,9.9397,,,1106482.3426,6319844.2046
186,Windpark Gerabronn,2005,,,Enercon E-48 (1×),,,49.2644,9.9397,,,1106482.3426,6319844.2046
187,Windpark Gaildorf (Naturstromspeicher Gaildorf),2017,13.6,4,GE Wind Energy 3.4-137 (4×),Gaildorf,SHA,49.0006,9.8042,MBS Naturstromspeicher,"Windpark mit integriertem 16MW-Pumpspeicherkraftwerk, Türme stehen auf 40m hohen Wasserspeichern, bei Inbetriebnahme die höchsten Anlagen der Welt (Nabenhöhe bis 178 m, Gesamthöhe bis 246,5 m)",1091398.5516,6274963.2021
188,Windpark Freudenberg,2007,20.9,9,REpower MM82 (2×),Freudenberg,TBB,49.7406,9.3553,"Reg.En, THEOLIA Naturenergien GmbH, MVV Energie",,1041427.2322,6401472.9369
189,Windpark Freudenberg,2016,,,Nordex N117/2400 (7×),,,49.7406,9.3553,,,1041427.2322,6401472.9369
190,Windpark Freiamt (incl. Windkraftanlage Tännlebühl),2001,12.75,6,Enercon E-66/18.70 (3×),Freiamt,EM,48.1711,7.9572,"fesa, Ökostrom Freiburg; Windenergie Tännlebühl",,885791.452100001,6135367.1285
191,Windpark Freiamt (incl. Windkraftanlage Tännlebühl),2002,,,Enercon E-66/20.70 (1×),,,48.1711,7.9572,,,885791.452100001,6135367.1285
192,Windpark Freiamt (incl. Windkraftanlage Tännlebühl),2004,,,Enercon E-82 E2 (1×),,,48.1711,7.9572,,,885791.452100001,6135367.1285
193,Windpark Freiamt (incl. Windkraftanlage Tännlebühl),2011,,,Enercon E-101 (1×),,,48.1711,7.9572,,,885791.452100001,6135367.1285
194,Windpark Freiamt (incl. Windkraftanlage Tännlebühl),2014,,,,,,48.1711,7.9572,,,885791.452100001,6135367.1285
195,Windpark Frauental,2004,6.55,4,REpower MD77 (3×),Frauental,TBB,49.5056,10.0878,"SEG AG, HWE Hohenloher Windenergie",,1122968.7592,6361090.6712
196,Windpark Frauental,2015,,,Senvion MM100 (1×),,,49.5056,10.0878,,,1122968.7592,6361090.6712
197,Windpark Fichtenau,2017,9.9,3,Vestas V126-3.3MW (3×),Fichtenau,SHA,49.0917,10.1994,,,1135392.0144,6290435.3132
198,Windpark Falkenhöhe,2021,12.6,3,Vestas V136-4.2MW (3×),Lauterbach,RW,48.2131,8.3133,Windkraft Schonach,,925432.322799999,6142380.5875
199,Windpark Falkenhöhe,,,,,Hornberg,OG,48.2131,8.3133,,,925432.322799999,6142380.5875
200,Windpark Ettenheim-Kippenheim,2000,7.9,5,Nordex N62/1300 (3×)Nordex N80/2500 (1×)Südwind S70 (1×),Ettenheim,OG,48.2544,7.8706,"fesa, Ökostrom Freiburg",Windpark mit Aussichtsturm; Repowering geplant,876151.1842,6149282.7674
201,Windpark Ettenheim-Kippenheim,2001,,,,Kippenheim,,48.2544,7.8706,,eine weitere Nordex N80/2500 wurde 2020 abgebaut,876151.1842,6149282.7674
202,Windpark Ettenheim-Kippenheim,,,,,,,48.2544,7.8706,,"2021 Abbau von 3× Nordex N62/1300, 1× Nordex N80/2500 und 1× Südwind S70. Erst 2023 Aufbau der Repoweringanlagen geplant.",876151.1842,6149282.7674
203,Windpark Ellwanger Berge,2016,30.5,10,Enercon E-115 (10×),Jagstzell,AA,49.0408,10.1744,"Stadtwerke Tübingen, W-I-N-D Energien",errichtet an der A 7,1132609.0271,6281787.138
204,Windpark Ellwanger Berge,2017,,,,Breitenbach,,49.0408,10.1744,,,1132609.0271,6281787.138
205,Windpark Ebnat-Ochsenberg,2016,33.6,14,Nordex N117/2400 (14×),Ebnat,AA,48.7572,10.1711,Blauwind,"Es sind 15 Windräder zu sehen, eines gehört jedoch nicht zu diesem Windpark, es ist das Windrad Königsbronn",1132241.6728,6233763.2839
206,Windpark Ebnat-Ochsenberg,,,,,Nietheim,HDH,48.7572,10.1711,,,1132241.6728,6233763.2839
207,Windpark Dunningen,2000,3.6,3,Enercon E-40/6.44 E1 (1×),Dunningen,RW,48.2194,8.5258,"windwin, Lothar Kopp",,949087.714600001,6143433.1024
208,Windpark Dunningen,,,,Enercon E-66/15.66 (2×),,,48.2194,8.5258,,,949087.714600001,6143433.1024
209,Windpark Drackenstein (incl. Windpark Gosbacher Alb),2000,19.05,8,Vestas V52-850kW (3×),Bad Ditzenbach,GP,48.5444,9.7039,"2× Albwerk, 3× Planet Energy, Megawatt",,1080233.2067,6197906.2331
210,Windpark Drackenstein (incl. Windpark Gosbacher Alb),2020,,,Nordex N131/3300 (5×),Drackenstein,,48.5444,9.7039,,,1080233.2067,6197906.2331
211,Windpark Dittwar,2017,9.9,3,Vestas V126-3.3MW (3×),Dittwar,TBB,49.5989,9.6161,,errichtet auf dem Neuberg bei Dittwar,1070459.3554,6377099.9865
212,Windpark Dittwar,2018,,,,,,49.5989,9.6161,,,1070459.3554,6377099.9865
213,Windpark Dischingen-Ohrberg,2016,13.75,5,GE Wind Energy 2.75-120 (5×),Dischingen,HDH,48.7175,10.3169,WP Ohrberg,,1148472.0546,6227062.2906
214,Windpark Büttenbuch,2016,10.8,4,Nordex N117/2400 (3×),Eschach,AA,48.8703,9.8683,W-I-N-D Energien,,1098534.131,6252882.6038
215,Windpark Büttenbuch,2019,,,Nordex N117/3600 (1×),Göggingen,,48.8703,9.8683,,,1098534.131,6252882.6038
216,Windpark Burgberg,2021,17,5,Enercon E-138 EP3 E2 (5×),Crailsheim,SHA,49.1389,9.9542,WP Burgberg,Erweiterung um eine Anlage in Bau,1108096.4753,6298462.766
217,Windpark Burgberg,2022-2023,,,,,,49.1389,9.9542,,,1108096.4753,6298462.766
218,Windpark Bühlertann,2017,13.2,4,Vestas V126-3.3MW (4×),Bühlertann,SHA,49.0217,9.9686,,,1109699.4759,6278544.2324
219,Windpark Braunsbach,2016,12,4,Enercon E-115 (4×),Zottishofen,SHA,49.2378,9.8075,"ZEAG, BE Braunsbach",,1091765.906,6315307.8273
220,Windpark Brandenkopf-Nillkopf,1997,7.6,4,Tacke TW 600e (1×),Fischerbach,OG,48.3369,8.1425,"JALBO Windkraft, fesa, Bürgerwindrad Brandenkopf",,906418.9538,6163087.1259
221,Windpark Brandenkopf-Nillkopf,2002,,,Enercon E-58 (1×),Unterharmersbach,,48.3369,8.1425,,,906418.9538,6163087.1259
222,Windpark Brandenkopf-Nillkopf,2018,,,Enercon E-115 (2×),,,48.3369,8.1425,,,906418.9538,6163087.1259
223,Windpark Brandberg-Rosenberg-Virngrund,2014,20.45,7,Enercon E-92 (2×),Leinenfirst,AA,48.9881,10.0472,"EnBW Windkraftprojekte, EnBW-ODR; W-I-N-D Energien; Stadtwerke Ellwangen",,1118449.1879,6272842.4541
224,Windpark Brandberg-Rosenberg-Virngrund,2016,,,Nordex N131/3300 (2×),Hohenberg,,48.9881,10.0472,,,1118449.1879,6272842.4541
225,Windpark Brandberg-Rosenberg-Virngrund,2017,,,Enercon E-115 (3×),Hinterlengenberg,,48.9881,10.0472,,,1118449.1879,6272842.4541
226,Windpark Boxberg,2004,12.35,6,Vestas V90-2.0MW (5×),Uiffingen,TBB,49.5069,9.57,"Global Wind Power, juwi",errichtet an der A 81,1065327.5269,6361313.5278
227,Windpark Boxberg,2017,,,Enercon E-92 (1×),,,49.5069,9.57,,,1065327.5269,6361313.5278
228,Windpark Böttingen,2000,2.25,3,NEG Micon NM 48/750 (3×),Böttingen,RT,48.4019,9.5511,"SoWiTec, Theolia, Windreich",,1063223.5885,6173979.028
229,Windpark Böhmenkirch,2001,6,4,Südwind S70 (3×),Böhmenkirch,GP,48.6919,9.9422,Alb-Windkraft,,1106760.6414,6222744.0513
230,Windpark Böhmenkirch,2007,,,Fuhrländer FL MD70 (1×),,,48.6919,9.9422,,,1106760.6414,6222744.0513
231,Windpark Bobstadt,2018,12,4,Enercon E-115 (4×),Bobstadt,TBB,49.4678,9.6942,,,1079153.4076,6354613.2727
232,Windpark Blaufelden-Langenburg,2017,40.05,12,Vestas V126-3.3MW (9×),Blaufelden,SHA,49.2783,9.8814,,,1099992.4163,6322215.6904
233,Windpark Blaufelden-Langenburg,2018,,,Vestas V126-3.45MW (3×),Langenburg,,49.2783,9.8814,,,1099992.4163,6322215.6904
234,Windpark Berghülen-Blaubeuren,2002,11,6,Enercon E-40/6.44 (1×),Berghülen,UL,48.4508,9.7581,EnBW Windkraftprojekte; Windenergie Wennender Heide,,1086266.7231,6182182.267
235,Windpark Berghülen-Blaubeuren,2009,,,Enercon E-82 (4×),Seißen,,48.4508,9.7581,,,1086266.7231,6182182.267
236,Windpark Berghülen-Blaubeuren,2012,,,Nordex N117/2400 (1×),,,48.4508,9.7581,,,1086266.7231,6182182.267
237,Windpark Berghülen-Blaubeuren,2017,,,,,,48.4508,9.7581,,,1086266.7231,6182182.267
238,Windpark Bad Saulgau (Windpark Schellenberg),2019,10.35,3,Vestas V136-3.45MW (3×),Bad Saulgau,SIG,48.0211,9.5694,Uhl Windkraft Projektierung GmbH & Co. KG,(*),1065260.7352,6110365.8412
239,Windpark Bad Rippoldsau-Schapbach,2007,8.35,4,Vestas V90-2.0MW (3×),Schapbach,FDS,48.4003,8.285,vento ludens,Erweiterung geplant (1× Enercon E-138 EP3 E2),922281.981199998,6173710.7527
240,Windpark Bad Rippoldsau-Schapbach,2015,,,Enercon E-92 (1×),,,48.4003,8.285,,,922281.981199998,6173710.7527
241,Windpark Auingen,2000,2.3,3,NEG Micon NM 48/750 (2×),Auingen,RT,48.4022,9.5289,"SoWiTec, Theolia, wks-energy, Windreich",,1060752.2958,6174029.3306
242,Windpark Auingen,2006,,,Enercon E-48 (1×),,,48.4022,9.5289,,,1060752.2958,6174029.3306
243,Windpark Aufhausen,2002,8,4,Vestas V80-2.0MW (2×),Aufhausen,GP,48.5739,9.75,Megawatt,,1085365.0352,6202867.9956
244,Windpark Aufhausen,2005,,,Vestas V90-2.0MW (2×),,,48.5739,9.75,,,1085365.0352,6202867.9956
245,Windpark Amtenhauser Berg,2017,37.5,10,Vestas V126-3.3MW (5×),Immendingen,TUT,47.9586,8.6733,"WP Amtenhauser Berg, Juwi",Erweiterung in Bau,965507.339499999,6099970.1115
246,Windpark Amtenhauser Berg,2022,,,Vestas V150-4.2MW (5×),,,47.9586,8.6733,,,965507.339499999,6099970.1115
247,Windpark Amstetten,1998,3.7,5,DeWind D4 48/600 (4×),Amstetten,UL,48.5597,9.8386,"Aufwind, FC Windenergy, Windreich",,1095227.9421,6200479.2606
248,Windpark Amstetten,2002,,,AN Bonus 1300/62 (1×),,,48.5597,9.8386,,,1095227.9421,6200479.2606
249,Windpark Am Hochsträß,2001,24.54,13,Vestas V47-660kW (4×),Gussenstadt,HDH,48.6531,9.935,"Glotter, Alb-Windkraft, Stadtwerke Fellbach",,1105959.141,6216203.4032
250,Windpark Am Hochsträß,2002,,,REpower MD77 (5×),,,48.6531,9.935,,,1105959.141,6216203.4032
251,Windpark Am Hochsträß,2003,,,Nordex N117/3600 (4×),,,48.6531,9.935,,,1105959.141,6216203.4032
252,Windpark Am Hochsträß,2018,,,,,,48.6531,9.935,,,1105959.141,6216203.4032
253,Windpark Altheimer Höhe,2000,11.66,5,Fuhrländer FL 1000/54 (2×),Altheim,MOS,49.5239,9.4728,Windenergie S & H,Repowering im Gange (1× Enercon E-160 EP5 E3 statt 1× Fuhrländer FL 1000/54),1054507.2724,6364228.3525
254,Windpark Altheimer Höhe,2011,,,REpower MM92 (2×),,,49.5239,9.4728,,,1054507.2724,6364228.3525
255,Windpark Altheimer Höhe,2023,,,Enercon E-160 EP5 E3 (1×),,,49.5239,9.4728,,,1054507.2724,6364228.3525
256,Windpark Ahorn-Schillingstadt,2011,29.85,11,Enercon E-53 (1×),Schillingstadt,TBB,49.4714,9.5739,"ABO Wind, Stadtwerke Heidenheim, Genossenschaft Energie + Umwelt, Bürgerwindpark Hohenlohe GmbH;",Mehr als 1.800 Bürger der Region sind finanziell beteiligt,1065761.6729,6355229.9524
257,Windpark Ahorn-Schillingstadt,2016,,,Enercon E-115 (4×),,,49.4714,9.5739,Reg.En GmbH,,1065761.6729,6355229.9524
258,Windpark Ahorn-Schillingstadt,2017,,,GE Wind Energy 2.75-120 (5×),,,49.4714,9.5739,,,1065761.6729,6355229.9524
259,Windpark Ahorn-Schillingstadt,,,,Nordex N131/3300 (1×),,,49.4714,9.5739,,,1065761.6729,6355229.9524
260,Windpark Ahorn-Buch,2017,11,4,GE Wind Energy 2.75-120 (4×),Buch,TBB,49.5392,9.5747,ABO Wind,,1065850.7285,6366852.5613
261,Windkraftanlagentestfeld Heroldstatt,1989,0.135,2,Enercon E-17 (1×),Ennabeuren,UL,48.4472,9.6381,EVS (EnBW),"Testfeld der EVS (heute EnBW) zur Erprobung unterschiedlicher Windkraftanlagentypen (konventioneller und Darrieus-Rotor) 1989–2000, erste zu Testzwecken errichtete Windkraftanlagen in Süddeutschland; 1989–2013 zusätzlich Enercon E-17, wurde wegen Getriebeschaden abgebaut; Darrieus-Rotor ebenfalls außer Betrieb, jedoch noch aufgebaut.",1072908.3842,6181578.0783
262,Windkraftanlagentestfeld Heroldstatt,1990,,,Dornier Darrieus 55 (1×),,,48.4472,9.6381,,,1072908.3842,6181578.0783
263,Windkraftanlagen Wolpertshausen,2001,1.2,2,DeWind D4 48/600 (2×),Wolpertshausen,SHA,49.1583,9.8594,Baram Windkraft-Projektierungs GmbH,,1097543.3875,6301764.4019
264,Windkraftanlagen Weilersbach,2001,1.9,2,Enercon E-40/6.44 E1 (1×),Weilersbach,VS,48.0878,8.4972,"Neue Energien Projekt, Windkraft Weilersbach",,945903.977200001,6121474.076
265,Windkraftanlagen Weilersbach,,,,Nordex N62/1300 (1×),,,48.0878,8.4972,,,945903.977200001,6121474.076
266,Windkraftanlagen Unterschwarzach,2005,2.6,2,AN Bonus 1300/62 (2×),Unterschwarzach,RV,47.9678,9.8675,"Glotter, WKA IM WAS Windenergie",,1098445.0754,6101499.573
267,Windkraftanlagen Unterriffingen,2000,1.6,2,Enercon E-40/6.44 (1×),Unterriffingen,AA,48.8353,10.3069,Förderverein Wind- und Wasserkraft Ostalb,,1147358.8597,6246961.3162
268,Windkraftanlagen Unterriffingen,2003,,,Enercon E-58 (1×),,,48.8353,10.3069,,,1147358.8597,6246961.3162
269,Windkraftanlagen Suppingen,2000,1.5,2,NEG Micon NM 48/750 (2×),Suppingen,UL,48.4511,9.7206,"Glotter, Windkraft Suppingen",,1082092.2422,6182232.618
270,Windkraftanlagen Seckach,2008,4.1,2,REpower MM92 (2×),Großeicholzheim,MOS,49.4528,9.2697,"Reg.En GmbH, THEOLIA Naturenergien GmbH",,1031898.2838,6352044.2616
271,Windkraftanlagen Schalkstetten,2001,2.6,2,AN Bonus 1300/62 (2×),Schalkstetten,UL,48.6228,9.92,EES Erneuerbare Energie,,1104289.3487,6211099.1285
272,Windkraftanlagen Schalkstetten,2002,,,,,,48.6228,9.92,,,1104289.3487,6211099.1285
273,Windkraftanlagen Neueck,2003,1.2,2,Enercon E-40/6.44 (2×),Gütenbach,VS,48.0419,8.1678,RENA Renewable Energy,,909235.3369,6113828.3348
274,Windkraftanlagen Nesselbach,2000,2,2,Fuhrländer FL 1000/54 (2×),Nesselbach,SHA,49.2256,9.8264,Bürgerwindpark Hohenlohe,,1093869.8443,6313228.0504
275,Windkraftanlagen Nesselbach,2002,,,,,,49.2256,9.8264,,,1093869.8443,6313228.0504
276,Windkraftanlagen Nellingen,1999,1.2,2,Tacke TW 600a (2×),Nellingen,UL,48.5353,9.8192,Schwabenwind,,1093068.344,6196376.2393
277,Windkraftanlagen Nassau,2015,4.7,2,Enercon E-92 (2×),Nassau,TBB,49.5219,9.9056,"juwi, Stadtwerke Tübingen",,1102686.348,6363885.3793
278,Windkraftanlagen Loßburg,2001,1.7,2,Vestas V52-850kW (2×),Loßburg,FDS,48.3894,8.4408,Keinath DYRA-AIR,,939625.5579,6171883.3513
279,Windkraftanlagen Kreßberg,2020,5.5,2,Vensys 112/2500 (1×),Kreßberg,SHA,49.1289,10.1578,Bürgerwind Kreßberg,,1130761.1236,6296761.3966
280,Windkraftanlagen Kreßberg,,,,Vensys 120/3000 (1×),,,49.1289,10.1578,,,1130761.1236,6296761.3966
281,Windkraftanlagen Karlsruhe (Energieberg Karlsruhe),1998,3.5,2,Fuhrländer FL MD77 (1×),Karlsruhe,KA,49.0186,8.3264,Windmühlenberg WKA,Repowering 2019 (1× Senvion MM100 statt 2× Seewind S 52 750),926890.608100001,6278018.0144
282,Windkraftanlagen Karlsruhe (Energieberg Karlsruhe),2000,,,Senvion MM100 (1×),,,49.0186,8.3264,,,926890.608100001,6278018.0144
283,Windkraftanlagen Karlsruhe (Energieberg Karlsruhe),2003,,,,,,49.0186,8.3264,,,926890.608100001,6278018.0144
284,Windkraftanlagen Karlsruhe (Energieberg Karlsruhe),2019,,,,,,49.0186,8.3264,,,926890.608100001,6278018.0144
285,Windkraftanlagen Holzschlägermatte,2003,3.6,2,Enercon E-66/18.70 (2×),Freiburg,FR,47.9169,7.8731,"fesa, Ökostrom Freiburg",,876429.482999999,6093041.0736
286,Windkraftanlagen Hettingen,2002,3,2,Fuhrländer FL MD77 (2×),Hettingen,MOS,49.5244,9.3692,"Windenergie S & H, WP Hettinger Eulsberg",,1042974.5731,6364314.0979
287,Windkraftanlagen Häusern,2022,6.6,2,Vestas V126-3.3MW (2×),Häusern,FR,47.7661,8.1714,EnBW,in Bau,909636.087099999,6068030.0485
288,Windkraftanlagen Gissigheim,2005,1.8,2,Enercon E-58 (1×),Gissigheim,TBB,49.5836,9.595,BadenWind,,1068110.5142,6374472.5673
289,Windkraftanlagen Gissigheim,2010,,,Enercon E-48 (1×),,,49.5836,9.595,,,1068110.5142,6374472.5673
290,Windkraftanlagen Gerchsheim,2002,1.6,2,Enercon E-40/6.44 (1×),Gerchsheim,TBB,49.7053,9.7669,BadenWind,,1087246.3346,6395394.5548
291,Windkraftanlagen Gerchsheim,2003,,,Enercon E-58 (1×),,,49.7053,9.7669,,,1087246.3346,6395394.5548
292,Windkraftanlagen Fluorn-Winzeln,2004,3,2,REpower MD77 (2×),Fluorn-Winzeln,RW,48.3011,8.5042,Windkraft Fluorn-Winzeln,,946683.213599999,6157094.1311
293,Windkraftanlagen Dürrenmettstetten,2000,1.2,2,Vestas V44-600kW (1×),Dürrenmettstetten,RW,48.3914,8.5756,"Windkraft Kruse, Lothar Kopp",eine Vestas V47-660kW wurde 2015 abgebaut,954631.4252,6172218.625
294,Windkraftanlagen Dürrenmettstetten,2003,,,Enercon E-40/6.44 (1×),,,48.3914,8.5756,,,954631.4252,6172218.625
295,Windkraftanlagen Bühlerzimmern/Veinau,1996,1,2,Enercon E-40/5.40 (2×),Bühlerzimmern/Veinau,SHA,49.145,9.79,"WIKRA, Stadtwerke Schw. Hall, Solar Invest AG, Bürger-WP Hohenlohe","Nach bereits 18 Jahren im Juli 2014 Abschaltung und Demontage aufgrund Repowering-Bonus, der andernorts zum Tragen kommt",1089817.8149,6299500.7699
296,Windkraftanlagen Buchhausen,2004,1.4,2,Enercon E-40/6.44 (1×),Buchhausen,AA,48.9575,10.3022,Windkraft Buchhausen,,1146835.6581,6267653.1075
297,Windkraftanlagen Buchhausen,2006,,,Enercon E-48 (1×),,,48.9575,10.3022,,,1146835.6581,6267653.1075
298,Windkraftanlagen Brettenfeld,2017,6.6,2,Nordex N131/3300 (2×),Brettenfeld,SHA,49.2692,10.0092,,,1114219.0472,6320663.0594
299,Windkraftanlagen Bonndorf,1999,1.1,2,Enercon E-40/5.40 (1×),Bonndorf,WT,47.825,8.3478,Burr Windenergieanlage,,929272.845199998,6077790.2934
300,Windkraftanlagen Bonndorf,2006,,,Enercon E-40/6.44 (1×),,,47.825,8.3478,,,929272.845199998,6077790.2934
301,Windkraftanlage Zottishofen,2016,3.05,1,Enercon E-101 (1×),Zottishofen,SHA,49.2211,9.8244,EE Bürgerenergie Braunsbach,,1093647.2053,6312461.0492
302,Windkraftanlage Zimmern,2000,0.8,1,Nordex N50/800 (1×),Zimmern ob Rottweil,RW,48.1747,8.5542,WKA Zimmern,,952249.188099999,6135968.057
303,Windkraftanlage Welzheim,2004,1,1,Fuhrländer FL 1000/54 (1×),Aichstrut,WN,48.8894,9.6553,Bürgerwind Welzheim,,1074823.0795,6256115.682
304,Windkraftanlage Weitingen,1998,0.6,1,Nordex N43/600 (1×),Weitingen,FDS,48.4681,8.8039,Windkraft Wasserturm Weitingen GbR mit Haftungsbeschränkung,,980045.664999999,6185086.327
305,Windkraftanlage Wegses,2005,1.5,1,Fuhrländer FL MD77 (1×),Wegses,SHA,49.1178,10.1381,Bürgerwindpark Hohenlohe,,1128568.1296,6294873.2784
306,Windkraftanlage Walzbachtal,1997,0.11,1,Seewind S 20 110 (1×),Wössingen,KA,49.0028,8.6178,Gerd Seel,(*),959329.107799999,6275336.5088
307,Windkraftanlage Veringenstadt,2022,4.2,1,Enercon E-138 EP3 E2 (1×),Veringenstadt,SIG,48.1761,9.2369,EnBW,in Bau,1028247.0045,6136201.7628
308,Windkraftanlage Untermusbach,2002,1.5,1,Südwind S77 (1×),Untermusbach,FDS,48.5219,8.4336,WKA Kaltenbach,,938824.057599999,6194123.7818
309,Windkraftanlage Unterkessach,2011,2,1,Vestas V90-2.0MW (1×),Unterkessach,HN,49.3567,9.4403,"Reg.En GmbH, seebaWIND",,1050889.3889,6335604.0857
310,Windkraftanlage Ummendorf,2001,0.9,1,NEG Micon NM 52/900 (1×),Ummendorf,BC,48.0561,9.8561,Bürgerwindrad Ummendorf,,1097176.0332,6116192.9557
311,Windkraftanlage Streuberg,2006,2,1,Enercon E-70 (1×),Bergertshofen,SHA,49.1578,10.2169,,,1137340.1055,6301679.2919
312,Windkraftanlage Sontheim,1996,0.08,1,Lagerwey LW 18/80 (1×),Sontheim,HDH,48.5364,10.3,,(*); Zweiflügler,1146590.7552,6196561.169
313,Windkraftanlage Schweighausen,1997,3.05,1,Enercon E-101 (1×),Schweighausen,OG,48.2264,7.9753,"fesa, Stadtwerke Emmendingen",Repowering 2013 (1× Enercon E-101 statt,887806.334899999,6144602.7153
314,Windkraftanlage Schweighausen,1998,,,,,,48.2264,7.9753,,1× Seewind S 52 750 und 1× Seewind S 20 110),887806.334899999,6144602.7153
315,Windkraftanlage Schweighausen,2013,,,,,,48.2264,7.9753,,,887806.334899999,6144602.7153
316,Windkraftanlage Rohrhardsberg,2003,1.8,1,Enercon E-66/18.70 (1×),Yach,EM,48.1353,8.1206,"fesa, Ökostrom Freiburg",,903981.056899998,6129393.5232
317,Windkraftanlage Ochsenberg,2020,3.5,1,Enercon E-138 EP3 (1×),Ochsenberg,HDH,48.7528,10.1597,EnBW,,1130972.6306,6233020.3437
318,Windkraftanlage Oberkirch,2003,0.055,1,Micon M 55-11 (1×),Nußbach,OG,48.5408,8.0367,Max Rohrhirsch,(*); Stand bis 2003 auf Fehmarn,894641.3517,6197300.9279
319,Windkraftanlage Oberiflingen,2012,2,1,Enercon E-82 (1×),Oberiflingen,FDS,48.4022,8.5553,"EnBW Windkraftprojekte, ee Rottenburg",,952371.639600001,6174029.3306
320,Windkraftanlage Mulfingen,2006,2,1,Enercon E-82 (1×),Hollenbach,KÜN,49.4036,9.7931,Beermann Energiesysteme,,1090162.9053,6343623.4192
321,Windkraftanlage Mengen,2002,0.85,1,Vestas V52-850kW (1×),Blochingen,SIG,48.0725,9.3553,Rettich Ingenieurbüro,,1041427.2322,6118924.7379
322,Windkraftanlage Maxau,1997,0.11,1,Seewind 20/110 (1×),Maxau,KA,49.0339,8.3031,Windmühlenberg Windkraftanlage GmbH & Co. KG,(*),924296.864,6280615.4735
323,Windkraftanlage Lenzkirch-Kopp,2003,1.5,1,Südwind S77 (1×),Lenzkirch,FR,47.8347,8.2064,WKA Lenzkirch-Kopp,,913532.269200001,6079398.73
324,Windkraftanlage Leibertingen,1998,0.6,1,Tacke TW 600 (1×),Leibertingen,SIG,48.0508,9.0231,Bäumlehof Leibertingen,Seit 2010 außer Betrieb.,1004446.8974,6115310.3096
